-18.6558422363,-13.8440374536
-18.6738828153,-13.8575625371
-18.6921108108,-13.8712036477
-18.7105274036,-13.884960242
-18.7291337935,-13.8988317604
-18.7479311993,-13.9128176273
-18.7669208588,-13.9269172502
-18.7861040292,-13.9411300204
-18.8054819872,-13.9554553116
-18.825056029,-13.9698924805
-18.8448274703,-13.9844408659
-18.8647976469,-13.9990997887
-18.8849679142,-14.0138685515
-18.9053396479,-14.0287464385
-18.9259142438,-14.0437327146
-18.946693118,-14.0588266257
-18.967677707,-14.0740273979
-18.9888694677,-14.0893342376
-19.0102698779,-14.1047463307
-19.0318804359,-14.1202628424
-19.053702661,-14.135882917
-19.0757380934,-14.1516056772
-19.0979882944,-14.1674302241
-19.1204548463,-14.1833556365
-19.1431393528,-14.1993809705
-19.166043439,-14.2155052595
-19.1891687512,-14.2317275131
-19.2125169573,-14.2480467173
-19.236089747,-14.2644618337
-19.2598888313,-14.2809717993
-19.2839159431,-14.2975755259
-19.3081728372,-14.3142718996
-19.33266129,-14.3310597805
-19.3573831001,-14.347938002
-19.3823400878,-14.3649053705
-19.4075340954,-14.3819606649
-19.4329669876,-14.3991026361
-19.4586406507,-14.4163300062
-19.4845569934,-14.4336414685
-19.5107179463,-14.4510356865
-19.5371254623,-14.4685112935
-19.5637815163,-14.4860668923
-19.5906881055,-14.5037010542
-19.6178472489,-14.5214123187
-19.6452609879,-14.5391991931
-19.6729313858,-14.5570601514
-19.7008605279,-14.574993634
-19.7290505216,-14.5929980472
-19.7575034961,-14.6110717625
-19.7862216026,-14.6292131157
-19.8152070139,-14.6474204067
-19.8444619246,-14.6656918983
-19.8739885508,-14.6840258161
-19.9037891303,-14.7024203476
-19.9338659219,-14.7208736413
-19.9642212061,-14.7393838063
-19.994857284,-14.7579489116
-20.0257764779,-14.7765669849
-20.0569811309,-14.7952360125
-20.0884736063,-14.8139539383
-20.1202562882,-14.832718663
-20.1523315806,-14.8515280432
-20.1847019073,-14.870379891
-20.2173697119,-14.889271973
-20.2503374575,-14.9082020093
-20.283607626,-14.9271676731
-20.3171827183,-14.9461665895
-20.3510652537,-14.9651963352
-20.3852577696,-14.9842544369
-20.4197628213,-15.0033383711
-20.4545829813,-15.0224455628
-20.4897208392,-15.0415733851
-20.5251790011,-15.0607191577
-20.5609600892,-15.0798801466
-20.5970667415,-15.0990535628
-20.6335016108,-15.1182365615
-20.6702673649,-15.1374262414
-20.7073666853,-15.1566196432
-20.7448022673,-15.1758137494
-20.782576819,-15.1950054827
-20.8206930606,-15.2141917054
-20.8591537242,-15.2333692183
-20.8979615526,-15.2525347597
-20.9371192988,-15.2716850046
-20.9766297254,-15.2908165635
-21.0164956036,-15.3099259815
-21.0567197124,-15.329009737
-21.0973048379,-15.3480642415
-21.1382537722,-15.3670858374
-21.1795693126,-15.3860707981
-21.2212542608,-15.4050153262
-21.2633114215,-15.4239155528
-21.3057436017,-15.4427675364
-21.3485536097,-15.461567262
-21.3917442534,-15.4803106397
-21.4353183398,-15.4989935041
-21.4792786734,-15.5176116128
-21.5236280553,-15.5361606457
-21.5683692814,-15.554636204
-21.6135051413,-15.5730338089
-21.6590384173,-15.5913489006
-21.7049718822,-15.6095768374
-21.7513082983,-15.6277128947
-21.7980504158,-15.645752264
-21.8452009711,-15.6636900515
-21.8927626852,-15.6815212776
-21.9407382619,-15.6992408757
-21.9891303862,-15.7168436912
-22.0379417224,-15.7343244806
-22.087174912,-15.7516779105
-22.1368325721,-15.7688985567
-22.1869172933,-15.7859809032
-22.2374316372,-15.8029193416
-22.2883781351,-15.8197081696
-22.3397592849,-15.836341591
-22.3915775495,-15.8528137143
-22.443835354,-15.8691185518
-22.4965350837,-15.8852500195
-22.5496790813,-15.9012019357
-22.6032696443,-15.9169680207
-22.6573090227,-15.9325418959
-22.7117994162,-15.9479170834
-22.7667429711,-15.9630870052
-22.8221417778,-15.978044983
-22.8779978677,-15.9927842374
-22.9343132104,-16.0072978877
-22.9910897102,-16.0215789512
-23.0483292034,-16.0356203435
-23.1060334545,-16.0494148776
-23.1642041534,-16.062955264
-23.2228429117,-16.0762341109
-23.2819512593,-16.0892439234
-23.3415306404,-16.1019771043
-23.4015824105,-16.1144259539
-23.462107832,-16.1265826699
-23.5231080709,-16.1384393483
-23.5845841922,-16.1499879835
-23.6465371566,-16.1612204685
-23.7089678158,-16.172128596
-23.7718769083,-16.1827040587
-23.8352650557,-16.1929384503
-23.8991327575,-16.2028232664
-23.9634803873,-16.2123499057
-24.0283081876,-16.2215096707
-24.0936162657,-16.2302937694
-24.1594045888,-16.238693317
-24.2256729788,-16.2466993369
-24.2924211078,-16.2543027627
-24.3596484929,-16.2614944404
-24.4273544912,-16.2682651299
-24.4955382945,-16.274605508
-24.5641989243,-16.2805061701
-24.6333352259,-16.2859576331
-24.7029458637,-16.2909503386
-24.7730293152,-16.295474655
-24.8435838654,-16.2995208818
-24.9146076018,-16.303079252
-24.9860984077,-16.3061399366
-25.0580539574,-16.3086930477
-25.1304717095,-16.3107286435
-25.2033489019,-16.3122367317
-25.2766825448,-16.3132072748
-25.3504694158,-16.3136301948
-25.424706053,-16.3134953783
-25.4993887492,-16.3127926817
-25.5745135458,-16.3115119373
-25.6500762269,-16.3096429591
-25.7260723125,-16.3071755492
-25.8024970528,-16.3040995042
-25.8793454216,-16.3004046223
-25.9566121107,-16.2960807107
-26.0342915227,-16.2911175928
-26.1123777659,-16.2855051167
-26.190864647,-16.279233163
-26.2697456657,-16.2722916537
-26.3490140083,-16.2646705613
-26.4286625415,-16.2563599182
-26.5086838063,-16.2473498264
-26.5890700123,-16.2376304678
-26.6698130313,-16.2271921149
-26.7509043919,-16.2160251417
-26.8323352734,-16.2041200353
-26.9140965004,-16.1914674076
-26.9961785369,-16.1780580081
-27.0785714813,-16.1638827359
-27.1612650607,-16.1489326538
-27.244248626,-16.1331990015
-27.3275111468,-16.1166732098
-27.4110412069,-16.0993469154
-27.4948269991,-16.0812119761
-27.5788563213,-16.0622604861
-27.6631165721,-16.0424847924
-27.7475947469,-16.0218775112
-27.8322774343,-16.0004315453
-27.9171508123,-15.9781401015
-28.0022006456,-15.9549967085
-28.0874122823,-15.930995236
-28.1727706519,-15.9061299136
-28.2582602625,-15.8803953504
-28.3438651993,-15.8537865552
-28.429569123,-15.8262989571
-28.5153552687,-15.7979284269
-28.6012064452,-15.7686712985
-28.6871050348,-15.7385243912
-28.7730329931,-15.7074850323
-28.8589718503,-15.6755510803
-28.9449027116,-15.6427209484
-29.0308062592,-15.6089936286
-29.1166627544,-15.5743687163
-29.2024520402,-15.5388464351
-29.2881535444,-15.5024276623
-29.3737462837,-15.4651139543
-29.4592088682,-15.4269075731
-29.5445195061,-15.3878115126
-29.6296560097,-15.3478295252
-29.7145958019,-15.3069661488
-29.7993159231,-15.2652267344
-29.8837930395,-15.2226174732
-29.9680034512,-15.1791454244
-30.0519231024,-15.1348185425
-30.135527591,-15.0896457057
-30.2187921804,-15.0436367431
-30.3016918115,-14.9968024622
-30.3842011155,-14.949154677
-30.4662944286,-14.9007062345
-30.5479458068,-14.8514710418
-30.6291290425,-14.8014640927
-30.709817682,-14.7507014934
-30.7899850444,-14.6992004876
-30.8696042419,-14.6469794811
-30.9486482016,-14.5940580651
-31.0270896887,-14.5404570386
-31.1049013315,-14.4861984299
-31.1820556483,-14.4313055158
-31.2585250767,-14.3758028402
-31.334282004,-14.3197162303
-31.4092988011,-14.2630728109
-31.4835478585,-14.2059010166
-31.5570016254,-14.1482306017
-31.6296326515,-14.0900926468
-31.7014136327,-14.0315195634
-31.7723174608,-13.9725450943
-31.8423172769,-13.9132043111
-31.9113865294,-13.8535336079
-31.9794990382,-13.7935706908
-32.0466290629,-13.7333545627
-32.1127513785,-13.6729255044
-32.1778413572,-13.6123250499
-32.241875057,-13.5515959561
-32.3048293197,-13.4907821683
-32.366681875,-13.4299287785
-32.4274114554,-13.3690819778
-32.4869979189,-13.3082890025
-32.5454223815,-13.2475980733
-32.6026673588,-13.1870583267
-32.6587169161,-13.1267197398
-32.7135568266,-13.0666330457
-32.7671747358,-13.0068496418
-32.8195603303,-12.947421488
-32.8707055079,-12.8884009961
-32.9206045443,-12.8298409083
-32.9692542531,-12.7717941652
-33.0166541303,-12.7143137619
-33.0628064774,-12.6574525914
-33.1077164941,-12.6012632747
-33.1513923295,-12.5457979767
-33.1938450825,-12.4911082076
-33.2350887396,-12.4372446088
-33.2751400411,-12.3842567251
-33.3140182658,-12.3321927626
-33.3517449291,-12.2810993358
-33.388343393,-12.231021206
-33.4238383911,-12.1820010158
-33.4582554786,-12.1340790267
-33.4916204244,-12.0872928644
-33.5239585682,-12.0416772832
-33.5552941735,-11.9972639556
-33.5856498087,-11.9540812968
-33.6150457924,-11.9121543322
-33.643499736,-11.8715046126
-33.6710262125,-11.8321501828
-33.6976365704,-11.7941056024
-33.7233389045,-11.7573820182
-33.7481381797,-11.7219872818
-33.7720364957,-11.687926106
-33.7950334705,-11.6552002502
-33.8171267114,-11.6238087251
-33.8383123412,-11.5937480071
-33.8585855458,-11.5650122537
-33.8779411112,-11.5375935134
-33.8963739229,-11.5114819229
-33.9138794096,-11.4866658915
-33.9304539145,-11.4631322677
-33.94609499,-11.4408664905
-33.9608016128,-11.419852725
-33.9745743235,-11.4000739847
-33.9874152975,-11.3815122421
-33.9993283559,-11.3641485302
-34.0103189267,-11.3479630366
-34.0203939665,-11.3329351918
-34.0295618528,-11.319043754
-34.0378322556,-11.3062668895
-34.0452159966,-11.2945822519
-34.0517249016,-11.283967058
-34.0573716532,-11.2743981628
-34.0621696463,-11.2658521316
-34.0661328499,-11.2583053101
-34.0692756786,-11.251733892
-34.0716128731,-11.2461139841
-34.0731593926,-11.241421668
-34.0739303177,-11.2376330586
-34.073940765,-11.2347243586
-34.0732058119,-11.2326719103
-34.0717404324,-11.2314522424
-34.0695594412,-11.2310421134
-34.066677448,-11.2314185512
-34.0631088183,-11.2325588879
-34.058867643,-11.2344407921
-34.0539677126,-11.237042296
-34.0484224986,-11.24034182
-34.0422451389,-11.2443181931
-34.0354484281,-11.2489506704
-34.0280448108,-11.2542189475
-34.0200463792,-11.2601031716
-34.0114648722,-11.2665839509
-34.0023116778,-11.2736423602
-33.9925978369,-11.2812599455
-33.9823340485,-11.2894187257
-33.9715306769,-11.2981011926
-33.9601977592,-11.30729031
-33.9483450139,-11.3169695099
-33.9359818501,-11.3271226888
-33.9231173773,-11.3377342018
-33.9097604151,-11.3487888563
-33.8959195036,-11.3602719045
-33.8816029135,-11.3721690353
-33.8668186562,-11.3844663658
-33.8515744941,-11.3971504315
-33.8358779506,-11.4102081769
-33.8197363198,-11.4236269455
-33.8031566763,-11.4373944693
-33.7861458844,-11.4514988586
-33.7687106075,-11.4659285908
-33.7508573164,-11.4806725005
-33.7325922983,-11.495719768
-33.7139216649,-11.5110599093
-33.6948513599,-11.5266827649
-33.6753871672,-11.5425784899
-33.6555347177,-11.5587375429
-33.6352994964,-11.5751506766
-33.6146868489,-11.591808927
-33.5937019883,-11.6087036042
-33.5723500003,-11.6258262821
-33.55063585,-11.6431687898
-33.5285643865,-11.6607232017
-33.5061403488,-11.6784818288
-33.4833683703,-11.6964372104
-33.4602529837,-11.7145821049
-33.4367986257,-11.7329094825
-33.4130096408,-11.7514125166
-33.3888902857,-11.7700845763
-33.3644447328,-11.7889192193
-33.3396770742,-11.8079101844
-33.3145913249,-11.8270513847
-33.2891914262,-11.8463369007
-33.2634812483,-11.8657609744
-33.2374645941,-11.8853180028
-33.2111452011,-11.9050025316
-33.1845267446,-11.9248092502
-33.1576128398,-11.9447329856
-33.1304070443,-11.9647686974
-33.1029128605,-11.9849114725
-33.0751337372,-12.0051565205
-33.0470730723,-12.0254991687
-33.0187342138,-12.045934858
-32.9901204626,-12.066459138
-32.9612350732,-12.0870676636
-32.932081256,-12.1077561905
-32.9026621785,-12.1285205715
-32.8729809668,-12.1493567531
-32.843040707,-12.1702607719
-32.8128444463,-12.1912287512
-32.7823951946,-12.2122568978
-32.7516959254,-12.2333414992
-32.7207495768,-12.2544789205
-32.6895590528,-12.2756656016
-32.6581272242,-12.2968980548
-32.6264569294,-12.3181728619
-32.5945509758,-12.339486672
-32.5624121399,-12.3608361991
-32.5300431688,-12.3822182201
-32.4974467805,-12.4036295723
-32.4646256649,-12.4250671518
-32.4315824847,-12.4465279113
-32.3983198754,-12.4680088583
-32.3648404469,-12.4895070535
-32.3311467831,-12.511019609
-32.2972414434,-12.5325436869
-32.2631269628,-12.5540764973
-32.2288058523,-12.5756152974
-32.1942806,-12.5971573899
-32.1595536711,-12.6187001215
-32.1246275084,-12.6402408821
-32.0895045332,-12.6617771031
-32.0541871453,-12.6833062565
-32.0186777237,-12.704825854
-31.982978627,-12.7263334453
-31.9470921934,-12.7478266181
-31.9110207419,-12.7693029962
-31.8747665719,-12.7907602393
-31.838331964,-12.8121960416
-31.8017191802,-12.8336081315
-31.7649304644,-12.8549942703
-31.7279680424,-12.8763522519
-31.6908341227,-12.8976799018
-31.6535308965,-12.9189750767
-31.6160605381,-12.9402356634
-31.578425205,-12.9614595786
-31.5406270387,-12.9826447683
-31.5026681645,-13.0037892069
-31.4645506919,-13.024890897
-31.426276715,-13.0459478688
-31.3878483128,-13.0669581793
-31.3492675493,-13.0879199126
-31.3105364735,-13.1088311785
-31.2716571205,-13.1296901127
-31.2326315107,-13.1504948764
-31.193461651,-13.1712436555
-31.1541495342,-13.1919346606
-31.1146971399,-13.2125661264
-31.0751064341,-13.2331363115
-31.0353793702,-13.2536434983
-30.9955178883,-13.274085992
-30.9555239163,-13.294462121
-30.9153993694,-13.3147702363
-30.8751461507,-13.3350087112
-30.8347661514,-13.3551759413
-30.7942612506,-13.3752703437
-30.7536333161,-13.3952903573
-30.7128842042,-13.4152344426
-30.6720157597,-13.4351010807
-30.6310298167,-13.4548887741
-30.5899281982,-13.4745960458
-30.5487127165,-13.4942214394
-30.5073851736,-13.5137635186
-30.4659473607,-13.5332208676
-30.4244010592,-13.5525920902
-30.3827480403,-13.5718758101
-30.3409900652,-13.5910706707
-30.2991288857,-13.6101753347
-30.2571662437,-13.6291884841
-30.2151038719,-13.64810882
-30.1729434936,-13.6669350626
-30.130686823,-13.6856659509
-30.0883355654,-13.7043002425
-30.0458914171,-13.7228367135
-30.0033560658,-13.7412741585
-29.9607311906,-13.7596113906
-29.9180184621,-13.7778472406
-29.8752195427,-13.7959805578
-29.8323360865,-13.8140102091
-29.7893697396,-13.8319350792
-29.7463221401,-13.8497540708
-29.7031949182,-13.8674661039
-29.6599896965,-13.885070116
-29.61670809,-13.902565062
-29.5733517061,-13.919949914
-29.5299221449,-13.9372236612
-29.4864209992,-13.95438531
-29.4428498545,-13.9714338837
-29.3992102893,-13.9883684223
-29.3555038753,-14.0051879827
-29.311732177,-14.0218916383
-29.2678967524,-14.0384784793
-29.2239991524,-14.054947612
-29.1800409217,-14.0712981595
-29.1360235983,-14.0875292608
-29.0919487137,-14.1036400714
-29.047817793,-14.1196297627
-29.0036323553,-14.1354975221
-28.9593939132,-14.1512425531
-28.9151039732,-14.1668640749
-28.8707640359,-14.1823613226
-28.8263755958,-14.1977335468
-28.7819401414,-14.2129800139
-28.7374591556,-14.2281000057
-28.6929341154,-14.2430928194
-28.6483664919,-14.2579577675
-28.6037577507,-14.2726941781
-28.5591093519,-14.2873013941
-28.5144227498,-14.3017787737
-28.4696993935,-14.3161256901
-28.4249407265,-14.3303415315
-28.3801481868,-14.3444257009
-28.3353232074,-14.3583776162
-28.2904672158,-14.3721967101
-28.2455816341,-14.3858824296
-28.2006678797,-14.3994342367
-28.1557273643,-14.4128516076
-28.1107614949,-14.426134033
-28.0657716732,-14.4392810182
-28.0207592961,-14.4522920824
-27.9757257552,-14.4651667592
-27.9306724374,-14.4779045963
-27.8856007246,-14.4905051554
-27.8405119938,-14.5029680124
-27.7954076172,-14.5152927568
-27.7502889621,-14.5274789922
-27.705157391,-14.5395263358
-27.6600142616,-14.5514344186
-27.6148609271,-14.5632028851
-27.5696987356,-14.5748313935
-27.5245290307,-14.5863196153
-27.4793531515,-14.5976672357
-27.434172432,-14.6088739528
-27.388988202,-14.6199394785
-27.3438017863,-14.6308635374
-27.2986145055,-14.6416458675
-27.2534276752,-14.6522862198
-27.2082426067,-14.6627843583
-27.1630606067,-14.6731400599
-27.1178829772,-14.6833531144
-27.0727110157,-14.6934233241
-27.0275460154,-14.7033505044
-26.9823892647,-14.7131344832
-26.9372420476,-14.7227751007
-26.8921056436,-14.73227221
-26.8469813276,-14.7416256765
-26.8018703702,-14.7508353778
-26.7567740372,-14.7599012038
-26.7116935903,-14.768823057
-26.6666302864,-14.7776008516
-26.6215853779,-14.786234514
-26.576560113,-14.7947239828
-26.5315557351,-14.8030692084
-26.4865734833,-14.8112701531
-26.4416145922,-14.819326791
-26.3966802918,-14.827239108
-26.3517718076,-14.8350071016
-26.3068903607,-14.842630781
-26.2620371676,-14.8501101667
-26.2172134404,-14.8574452911
-26.1724203865,-14.8646361976
-26.127659209,-14.8716829411
-26.0829311062,-14.8785855878
-26.038237272,-14.8853442151
-25.9935788959,-14.8919589114
-25.9489571625,-14.8984297763
-25.904373252,-14.9047569203
-25.85982834,-14.9109404651
-25.8153235977,-14.9169805428
-25.7708601913,-14.9228772967
-25.7264392826,-14.9286308806
-25.6820620289,-14.9342414591
-25.6377295825,-14.9397092073
-25.5934430914,-14.9450343109
-25.5492036987,-14.9502169659
-25.5050125428,-14.955257379
-25.4608707576,-14.9601557669
-25.4167794721,-14.9649123567
-25.3727398107,-14.9695273858
-25.3287528927,-14.9740011016
-25.2848198332,-14.9783337615
-25.240941742,-14.982525633
-25.1971197244,-14.9865769935
-25.1533548807,-14.9904881303
-25.1096483066,-14.9942593404
-25.0660010926,-14.9978909306
-25.0224143246,-15.0013832172
-24.9788890836,-15.0047365264
-24.9354264455,-15.0079511937
-24.8920274813,-15.011027564
-24.8486932573,-15.0139659917
-24.8054248347,-15.0167668406
-24.7622232694,-15.0194304836
-24.7190896128,-15.0219573029
-24.6760249109,-15.0243476898
-24.6330302048,-15.0266020446
-24.5901065305,-15.0287207766
-24.547254919,-15.0307043041
-24.504476396,-15.0325530543
-24.4617719823,-15.0342674629
-24.4191426933,-15.0358479747
-24.3765895393,-15.0372950428
-24.3341135257,-15.0386091293
-24.2917156522,-15.0397907044
-24.2493969135,-15.040840247
-24.2071582992,-15.0417582444
-24.1650007935,-15.0425451921
-24.122925375,-15.0432015939
-24.0809330175,-15.0437279619
-24.0390246891,-15.0441248161
-23.9972013526,-15.0443926848
-23.9554639655,-15.044532104
-23.9138134799,-15.044543618
-23.8722508423,-15.0444277786
-23.830776994,-15.0441851455
-23.7893928707,-15.0438162863
-23.7480994025,-15.0433217761
-23.7068975142,-15.0427021975
-23.6657881249,-15.0419581407
-23.6247721483,-15.0410902034
-23.5838504924,-15.0400989907
-23.5430240596,-15.0389851149
-23.5022937469,-15.0377491957
-23.4616604454,-15.0363918598
-23.4211250406,-15.0349137413
-23.3806884124,-15.033315481
-23.3403514351,-15.0315977269
-23.300114977,-15.029761134
-23.2599799009,-15.0278063638
-23.2199470638,-15.0257340851
-23.1800173169,-15.0235449729
-23.1401915056,-15.0212397091
-23.1004704695,-15.0188189822
-23.0608550424,-15.0162834872
-23.0213460521,-15.0136339255
-22.9819443208,-15.0108710048
-22.9426506647,-15.0079954393
-22.9034658939,-15.0050079493
-22.8643908129,-15.0019092614
-22.82542622,-14.9987001081
-22.7865729077,-14.9953812282
-22.7478316625,-14.9919533664
-22.7092032649,-14.9884172731
-22.6706884894,-14.9847737048
-22.6322881044,-14.9810234236
-22.5940028723,-14.9771671975
-22.5558335496,-14.9732058
-22.5177808866,-14.9691400102
-22.4798456274,-14.9649706127
-22.4420285102,-14.9606983974
