"[8.030633078700788, 5.0258954302743222]","[-19.2928419340753, 20.8580661634275]","[-42.9442719354578, -5.26885180002942]","[-24.0, -4.9263157894736835]","[-32.6105621866275, -27.9059535656029]","[-13.6676596290390, -27.4945987591243]","[-2.35028278274942, -56.2983588176208]"
"[7.9988961363348787, 5.0762538471694416]","[-19.3479268035998, 20.8680615964224]","[-42.9434970813370, -5.30931502248029]","[-24.0, -4.9263157894736835]","[-32.5836520563171, -27.9344679407608]","[-13.6416706459861, -27.4826822241055]","[-2.26284065715872, -56.2622207936124]"
"[7.9668434112458124, 5.1264118622546127]","[-19.4031848328168, 20.8779664146382]","[-42.9426333079268, -5.34988803186859]","[-24.0, -4.9263157894736835]","[-32.5569183345208, -27.9631774433889]","[-13.6159472530761, -27.4708517636009]","[-2.17554727728695, -56.2259706223768]"
"[7.9344761688202894, 5.1763674953772858]","[-19.4586151345465, 20.8877794542981]","[-42.9416799170520, -5.39057003344835]","[-24.0, -4.9263157894736835]","[-32.5303605399620, -27.9920824241322]","[-13.5904896612871, -27.4591085202437]","[-2.08840445862079, -56.1896088322635]"
"[7.9017956868616217, 5.2261187743746014]","[-19.5142168118534, 20.8974995548869]","[-42.9406362142407, -5.43136022602550]","[-24.0, -4.9263157894736835]","[-32.5039781985030, -28.0211832218027]","[-13.5652980850432, -27.4474536311905]","[-2.00141402775296, -56.1531359553909]"
"[7.8688032555392775, 5.2756637351512543]","[-19.5699889580193, 20.9071255592631]","[-42.9395015088072, -5.47225780195421]","[-24.0, -4.9263157894736835]","[-32.4777708433501, -28.0504801633679]","[-13.5403727423379, -27.4358882281137]","[-1.91457782246531, -56.1165525277675]"
"[7.8355001773379538, 5.3250004217570259]","[-19.6259306565158, 20.9166563137710]","[-42.9382751139354, -5.51326194713383]","[-24.0, -4.9263157894736835]","[-32.4517380152587, -28.0799735639398]","[-13.5157138548568, -27.4244134371942]","[-1.82789769181124, -56.0798590894123]"
"[7.8018877670061544, 5.3741268864640084]","[-19.6820409809782, 20.9260906683542]","[-42.9369563467638, -5.55437184100642]","[-24.0, -4.9263157894736835]","[-32.4258792627406, -28.1096637267641]","[-13.4913216481025, -27.4130303791147]","[-1.74137549619824, -56.0430561844771]"
"[7.767967351504284, 5.4230411898434925]","[-19.7383189951806, 20.9354274766685]","[-42.9355445284676, -5.59558665655526]","[-24.0, -4.9263157894736835]","[-32.4001941422708, -28.1395509432123]","[-13.4671963515183, -27.4017401690520]","[-1.65501310746747, -56.0061443613670]"
"[7.7337402699522686, 5.4717414008425349]","[-19.7947637530114, 20.9446655961967]","[-42.9340389843448, -5.63690556030366]","[-24.0, -4.9263157894736835]","[-32.3746822184964, -28.1696354927716]","[-13.4433381986137, -27.3905439166710]","[-1.56881240897789, -55.9691241728634]"
"[7.6992078735766789, 5.5202255968601941]","[-19.8513742984496, 20.9538038883626]","[-42.9324390439007, -5.67832771231497]","[-24.0, -4.9263157894736835]","[-32.3493430644454, -28.1999176430379]","[-13.4197474270894, -27.3794427261173]","[-1.48277529568283, -55.9319961762448]"
